brand,features,price,rating,rating_count,link
Sony,"['Bravia R202G 80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Manufacturer Warranty']",15999,4.3,255,https://www.flipkart.com/sony-bravia-r202g-80cm-32-inch-hd-ready-led-tv/p/itmffgvdrtyrhrqz?pid=TVSFFGVDQS9ZWQSW&lid=LSTTVSFFGVDQS9ZWQSWCTTJT1&marketplace=FLIPKART&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFFGVDQS9ZWQSW.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Realme,"['108cm (43 inch) Full HD LED Smart Android TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Full HD 1920 x 1080 Pixels', '24 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Domestic Warranty, 2 Years on Panel']",21999,4.3,11834,https://www.flipkart.com/realme-108cm-43-inch-full-hd-led-smart-android-tv/p/itme64cc2d6c5919?pid=TVSFRTJQ4ZBT7RGM&lid=LSTTVSFRTJQ4ZBT7RGMTFCZSA&marketplace=FLIPKART&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFRTJQ4ZBT7RGM.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module only']",38999,4.5,5485,https://www.flipkart.com/lg-123cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmf6b4gjmzjmzmy?pid=TVSF6B4GTAENNKRH&lid=LSTTVSF6B4GTAENNKRHGPOLQT&marketplace=FLIPKART&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSF6B4GTAENNKRH.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
LG,"['All-in-One 126cm (50 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '3 x HDMI | 3 x USB', 'ULTRA BRIGHT PANEL', '1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel']",44999,4.3,1843,https://www.flipkart.com/lg-all-in-one-126cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmfhsgbsh39yjzx?pid=TVSFHSGB5UVRMPSB&lid=LSTTVSFHSGB5UVRMPSBZFZLWX&marketplace=FLIPKART&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFHSGB5UVRMPSB.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Thomson,"['123.2cm (49 inch) Ultra HD (4K) LED Smart Android TV with In-built soundbar & Netflix', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', '1 Year Warranty']",27999,4.5,11445,https://www.flipkart.com/thomson-123-2cm-49-inch-ultra-hd-4k-led-smart-android-tv-in-built-soundbar-netflix/p/itmfgygggxu3tgdu?pid=TVSFGYGFHVPJ4JFN&lid=LSTTVSFGYGFHVPJ4JFNDYQFDP&marketplace=FLIPKART&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFGYGFHVPJ4JFN.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
JVC,"['98cm (39 inch) HD Ready LED TV', 'HD Ready 1920 x 1080 Pixels', '24 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade Panel with Zero Dot', '1 Year JVC India Warranty']",15999,4,132,https://www.flipkart.com/jvc-98cm-39-inch-hd-ready-led-tv/p/itmfg5byrjprr3ht?pid=TVSFG5BYVAQMHVB7&lid=LSTTVSFG5BYVAQMHVB7VJ5K3A&marketplace=FLIPKART&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFG5BYVAQMHVB7.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Samsung,"['108cm (43 inch) Full HD LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",30999,4.4,24,https://www.flipkart.com/samsung-108cm-43-inch-full-hd-led-smart-tv/p/itm49a956cb0def4?pid=TVSFQPHJ24GSAVHK&lid=LSTTVSFQPHJ24GSAVHKAGLYIG&marketplace=FLIPKART&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFQPHJ24GSAVHK.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Kodak,"['XPRO 80cm (32 inch) HD Ready LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'Samsung Panel', 'Android 7.1(Nougat)', '1 Year Warranty']",9999,4.4,17244,https://www.flipkart.com/kodak-xpro-80cm-32-inch-hd-ready-led-smart-tv/p/itmess8czhvmvd3d?pid=TVSFFACJZGZZW9KF&lid=LSTTVSFFACJZGZZW9KFIBMXWE&marketplace=FLIPKART&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFFACJZGZZW9KF.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Philips,"['80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+', '2 Years Warranty']",10999,4.2,315,https://www.flipkart.com/philips-80cm-32-inch-hd-ready-led-tv/p/itmfbx3tdk4bzvb2?pid=TVSFBX3TCW9SQ2PG&lid=LSTTVSFBX3TCW9SQ2PGWAR1CQ&marketplace=FLIPKART&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFBX3TCW9SQ2PG.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Kodak,"['60cm (24 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+', '1 Year Warranty']",5999,4.1,1864,https://www.flipkart.com/kodak-60cm-24-inch-hd-ready-led-tv/p/itmfj6e2pdcyqzcm?pid=TVSFJ6E2KCG2CYHW&lid=LSTTVSFJ6E2KCG2CYHWHGKYU2&marketplace=FLIPKART&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFJ6E2KCG2CYHW.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Kodak,"['126cm (50 inch) Ultra HD (4K) LED Smart Android TV with 5000 Plus Apps and Games', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840X2160 Pixels', '30 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty on Product']",27999,4.6,1929,https://www.flipkart.com/kodak-126cm-50-inch-ultra-hd-4k-led-smart-android-tv-5000-plus-apps-games/p/itma85aa25b4f571?pid=TVSFP6FJXKPPSVHT&lid=LSTTVSFP6FJXKPPSVHT7IKJ2T&marketplace=FLIPKART&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFP6FJXKPPSVHT.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Sansui,"['108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', '1 Year Comprehensive and 1 Year Additional Warranty on LED Panel']",21999,4.1,188,https://www.flipkart.com/sansui-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm360e425323ab6?pid=TVSFKHZGFMHZVHPG&lid=LSTTVSFKHZGFMHZVHPGMMZPFI&marketplace=FLIPKART&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFKHZGFMHZVHPG.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Sony,"['Bravia X7002G 108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Prime Video|Youtube', 'Operating System: Linux based', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '3 x HDMI | 3 x USB', 'LED', '1 Year Manufacturer Warranty']",44999,4.4,172,https://www.flipkart.com/sony-bravia-x7002g-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfgy7xgwyrrad3?pid=TVSFGY7XZKZHEBHT&lid=LSTTVSFGY7XZKZHEBHT8U5MSC&marketplace=FLIPKART&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFGY7XZKZHEBHT.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Vu,"['Premium 108cm (43 inch) Ultra HD (4K) LED Smart Android TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '24W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+ Grade', '1 Year Vu Domestic Warranty']",35499,4.5,9805,https://www.flipkart.com/vu-premium-108cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itm20f01d180b1f3?pid=TVSFPENZWHAAVD7Z&lid=LSTTVSFPENZWHAAVD7ZPEKSCD&marketplace=FLIPKART&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFPENZWHAAVD7Z.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Thomson,"['139cm (55 inch) Ultra HD (4K) LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', '1 Year Warranty']",32999,4.6,968,https://www.flipkart.com/thomson-139cm-55-inch-ultra-hd-4k-led-smart-android-tv/p/itm873a55aec68e4?pid=TVSFT4FJABVZFRHT&lid=LSTTVSFT4FJABVZFRHTS77JJR&marketplace=FLIPKART&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=de3e086e-dd04-4ee2-96cf-6ed19ad9830d.TVSFT4FJABVZFRHT.SEARCH&ssid=g2f06rb3cw0000001596044964800&qH=9e3cf996c5c2322b
Kodak,"['X900 80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade', 'Multi Digital Interface', '1 Year Kodak India Warranty']",8499,4.2,11746,https://www.flipkart.com/kodak-x900-80cm-32-inch-hd-ready-led-tv/p/itmess8c66earkxq?pid=TVSESS8CYCWC6GWJ&lid=LSTTVSESS8CYCWC6GWJ4T0UQ6&marketplace=FLIPKART&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSESS8CYCWC6GWJ.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Sony,"['80cm (32 inch) HD Ready LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'LED', '1 Year Manufacturer Warranty']",22999,4.3,25,https://www.flipkart.com/sony-80cm-32-inch-hd-ready-led-smart-tv/p/itm656323c1c4c13?pid=TVSFSMEHEPWSGHWN&lid=LSTTVSFSMEHEPWSGHWNBZSQX0&marketplace=FLIPKART&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFSMEHEPWSGHWN.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Kodak,"['X900 102cm (40 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 w Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade', 'Dynamic Range', '1 Year Kodak India Warranty']",13999,4.2,2928,https://www.flipkart.com/kodak-x900-102cm-40-inch-full-hd-led-tv/p/itmemx8nmjhkrjr9?pid=TVSEMX8NUEFART8R&lid=LSTTVSEMX8NUEFART8R9TGUKD&marketplace=FLIPKART&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSEMX8NUEFART8R.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Sony,"['Bravia W622G 80cm (32 inch) HD Ready LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux based', 'HD Ready 1366 x 768 Pixels', '30 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Manufacturer Warranty']",23999,4.4,364,https://www.flipkart.com/sony-bravia-w622g-80cm-32-inch-hd-ready-led-smart-tv/p/itmffgvdzcmzap8z?pid=TVSFFGVDAGK8RESX&lid=LSTTVSFFGVDAGK8RESXOOEQS4&marketplace=FLIPKART&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFFGVDAGK8RESX.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
TCL,"['S6500 Series 80cm (32 inch) HD Ready LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Panel', '18 Months']",13490,4.2,711,https://www.flipkart.com/tcl-s6500-series-80cm-32-inch-hd-ready-led-smart-android-tv/p/itmfchcnh2hcnhzg?pid=TVSFCKU8A3DWGVZF&lid=LSTTVSFCKU8A3DWGVZFRH0WGR&marketplace=FLIPKART&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFCKU8A3DWGVZF.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Thomson,"['164cm (65 inch) Ultra HD (4K) LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', '1 Year Warranty']",51999,4.6,968,https://www.flipkart.com/thomson-164cm-65-inch-ultra-hd-4k-led-smart-android-tv/p/itmfa820a77899ec?pid=TVSFT4FJSHYV7ZBE&lid=LSTTVSFT4FJSHYV7ZBE19ZIIS&marketplace=FLIPKART&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFT4FJSHYV7ZBE.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Philips,"['108cm (43 inch) Full HD LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux based', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '61 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+', '2 Years Warranty']",24999,4.3,58,https://www.flipkart.com/philips-108cm-43-inch-full-hd-led-smart-tv/p/itmfbx3tg2q3nhgr?pid=TVSFBX3TGRPMHYMS&lid=LSTTVSFBX3TGRPMHYMSNOCNCR&marketplace=FLIPKART&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFBX3TGRPMHYMS.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
iFFALCON,"['by TCL 123.13cm (49 inch) Full HD LED Smart Android TV with Google Voice Search', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '1 Year Domestic Warranty']",24999,4.3,2490,https://www.flipkart.com/iffalcon-tcl-123-13cm-49-inch-full-hd-led-smart-android-tv-google-voice-search/p/itmf7hcfhdq8fvsu?pid=TVSF7HCFWZRFU9ZP&lid=LSTTVSF7HCFWZRFU9ZPTXJEYM&marketplace=FLIPKART&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSF7HCFWZRFU9ZP.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Vu,"['Cinema 80cm (32 inch) HD Ready LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'HD Ready 1366 x 768 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade IPS Panel', '1 Year Vu Domestic Warranty']",13499,4.4,3224,https://www.flipkart.com/vu-cinema-80cm-32-inch-hd-ready-led-smart-android-tv/p/itma63d01cb6d003?pid=TVSFSNGPGCCCGPCD&lid=LSTTVSFSNGPGCCCGPCDTWEBWE&marketplace=FLIPKART&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFSNGPGCCCGPCD.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Samsung,"['Series 4 80cm (32 inch) HD Ready LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '10 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 1 x USB', '7-in-1 Features: Personal Computer | Music System | Home Cloud | Live Cast | Screen Mirroring | Content Guide | Content Partners', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",13999,4.3,40804,https://www.flipkart.com/samsung-series-4-80cm-32-inch-hd-ready-led-smart-tv/p/itmfga98hypx8wzc?pid=TVSFGA98FMUQ6V4E&lid=LSTTVSFGA98FMUQ6V4E990YBI&marketplace=FLIPKART&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFGA98FMUQ6V4E.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
iFFALCON,"['by TCL 79.97cm (32 inch) HD Ready LED Smart Android TV with Google assistant tv HDR 10 and D...', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '1 Year Domestic Warranty']",10999,4.2,16008,https://www.flipkart.com/iffalcon-tcl-79-97cm-32-inch-hd-ready-led-smart-android-tv-google-assistant-hdr-10-dolby-audio/p/itmf7hcfgwf2wzx8?pid=TVSF7HCFDCSAHZSE&lid=LSTTVSF7HCFDCSAHZSEAOHT9D&marketplace=FLIPKART&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSF7HCFDCSAHZSE.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
TCL,"['125.7cm (50 inch) Ultra HD (4K) LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '18 Months']",32994,4.6,138,https://www.flipkart.com/tcl-125-7cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itmb41033e2258c6?pid=TVSFKEWGHZ72XKPX&lid=LSTTVSFKEWGHZ72XKPXG9DOQ7&marketplace=FLIPKART&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFKEWGHZ72XKPX.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
MarQ,"['by Flipkart Dolby 65 inch(165 cm) Ultra HD (4K) Smart LED TV', 'Netflix|Youtube', 'Operating System: Linux', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'Zero Bright Dot', '1 Year Limited Domestic Warranty']",44999,4.3,22665,https://www.flipkart.com/marq-flipkart-dolby-65-inch-165-cm-ultra-hd-4k-smart-led-tv/p/itmf4d63zthdrrze?pid=TVSF4D632HEGYAKJ&lid=LSTTVSF4D632HEGYAKJN6XQ9R&marketplace=FLIPKART&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSF4D632HEGYAKJ.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
LG,"['108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",39990,4.4,353,https://www.flipkart.com/lg-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itma29c5bfefccb9?pid=TVSFJY52V3G7H9B4&lid=LSTTVSFJY52V3G7H9B42I3RAV&marketplace=FLIPKART&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFJY52V3G7H9B4.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Micromax,"['102cm (40 inch) Full HD LED Smart Android TV', 'Disney+Hotstar|Youtube', 'Operating System: Android', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output 20-120 W', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+', '1 Year Warranty']",16499,4.2,6089,https://www.flipkart.com/micromax-102cm-40-inch-full-hd-led-smart-android-tv/p/itmfhbvzy7ymfr24?pid=TVSFHBVZ2DSHQTNZ&lid=LSTTVSFHBVZ2DSHQTNZPZJEJW&marketplace=FLIPKART&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFHBVZ2DSHQTNZ.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
MarQ,"['by Flipkart Innoview 60cm (24 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Warranty on Product']",6499,4.2,381,https://www.flipkart.com/marq-flipkart-innoview-60cm-24-inch-hd-ready-led-tv/p/itmfgf58zkyrfs3j?pid=TVSFGF58ZDJZHTUV&lid=LSTTVSFGF58ZDJZHTUV1ICSCL&marketplace=FLIPKART&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFGF58ZDJZHTUV.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Thomson,"['UD9 108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS', 'With Inbuilt Netflix and Hotstar', '1 Year Warranty']",19999,4.2,7549,https://www.flipkart.com/thomson-ud9-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmf8kacezejfqbz?pid=TVSF8KACAXJUZ2A5&lid=LSTTVSF8KACAXJUZ2A5L3GT8O&marketplace=FLIPKART&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSF8KACAXJUZ2A5.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Kodak,"['900S 80cm (32 inch) HD Ready LED TV with Bluetooth', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '1 x HDMI | 2 x USB', 'A+ Grade Panel', 'With Inbuilt Bluetooth', '1 Year Warranty']",8499,4.3,1854,https://www.flipkart.com/kodak-900s-80cm-32-inch-hd-ready-led-tv-bluetooth/p/itmfdxjhhz3r9qbv?pid=TVSFDXJH9YHUGZHX&lid=LSTTVSFDXJH9YHUGZHXR6MXIT&marketplace=FLIPKART&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSFDXJH9YHUGZHX.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
Thomson,"['UD9 124cm (50 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A plus Panel', 'With Inbuilt Netflix and Hotstar', '1 Year Warranty']",25999,4.2,7549,https://www.flipkart.com/thomson-ud9-124cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmf8hwedss6njwz?pid=TVSF8HWENYANNUSS&lid=LSTTVSF8HWENYANNUSSSRGPRC&marketplace=FLIPKART&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=53e73d46-6b11-42c6-bb54-51a34f39c19f.TVSF8HWENYANNUSS.SEARCH&ssid=8rev9dovxs0000001596044966675&qH=9e3cf996c5c2322b
